Similarity,Ground Truth
0.5617293,1.0
0.9163469,1.0
0.8711523,1.0
0.283346,0.0
0.20809102,0.0
-0.058910515,0.0
0.4059886,1.0
0.30948356,0.0
0.39925128,0.0
0.46067846,0.0
0.42941546,0.0
0.33088875,0.0
0.2624382,0.0
0.55681825,0.0
0.2733748,1.0
-0.007889919,0.0
0.4710792,1.0
0.438008,1.0
0.41098374,0.0
0.49558067,1.0
0.6236719,1.0
0.7393936,1.0
0.6613388,1.0
0.6958742,1.0
-0.10352408,0.0
0.2453867,1.0
0.3122305,0.0
0.48457754,0.0
0.6762236,1.0
0.26494822,0.0
0.7192345,1.0
0.5542219,1.0
0.7345552,1.0
0.75657403,1.0
0.8037676,1.0
0.030622326,0.0
0.53304446,1.0
0.77364576,1.0
0.9659463,1.0
0.69757277,1.0
-0.036329977,0.0
0.3914516,0.0
0.58288544,1.0
0.28040275,0.0
0.38194898,1.0
0.41802463,0.0
0.4009326,1.0
0.83233786,1.0
0.46451744,0.0
0.073254354,0.0
0.4878462,1.0
0.57990634,0.0
0.25847194,0.0
0.7858556,0.0
0.42072737,1.0
0.101357274,0.0
0.8331302,1.0
0.6688634,1.0
0.6210678,0.0
0.5310876,1.0
0.5421014,1.0
1.0419661,1.0
0.4711234,0.0
0.4490395,0.0
0.51512295,1.0
0.23555604,0.0
0.26246592,0.0
0.759123,1.0
0.59021556,1.0
0.4853913,0.0
0.1583938,0.0
0.19016649,0.0
0.6303478,1.0
0.11289072,0.0
0.6991654,0.0
0.6572165,0.0
0.47103572,1.0
0.5589047,1.0
0.3207843,1.0
0.53948635,1.0
0.49983913,0.0
0.74058676,0.0
0.8742602,1.0
0.09961151,0.0
0.48802614,0.0
0.2017128,0.0
0.3473466,0.0
0.7405071,1.0
0.7311975,0.0
0.7061447,1.0
0.21231163,0.0
0.717289,1.0
0.5041547,1.0
0.7192074,1.0
0.6551214,1.0
0.13776383,0.0
0.6313238,1.0
0.78375673,1.0
0.33902475,0.0
0.3237616,1.0
0.6055704,1.0
0.40592384,0.0
0.6420512,1.0
0.62214744,1.0
0.66239417,1.0
0.53102756,1.0
0.4524336,1.0
0.48850226,1.0
0.6621956,1.0
0.28825092,1.0
0.057385266,0.0
0.822141,1.0
0.6759935,1.0
0.43926245,0.0
0.48732054,1.0
0.5324866,0.0
0.6590134,1.0
0.2289747,0.0
0.62984455,1.0
1.0843115,1.0
0.65213215,0.0
0.8342338,1.0
0.25853083,0.0
0.82202524,1.0
0.50939417,1.0
0.5445767,1.0
0.6237789,1.0
0.25040567,0.0
0.7820598,1.0
0.8266765,1.0
0.73685896,1.0
0.5587215,1.0
0.96036994,1.0
0.25022522,0.0
0.44892776,0.0
1.0383059,1.0
0.847253,1.0
0.7613597,1.0
0.68500274,1.0
0.19139554,0.0
0.36404252,0.0
0.36447346,1.0
0.74637216,1.0
0.59082896,0.0
0.014957008,0.0
0.65390396,1.0
0.77056557,1.0
0.36480737,0.0
-0.2868372,0.0
0.36582774,0.0
0.8596077,1.0
0.70555925,1.0
0.803745,1.0
0.5150202,1.0
0.8382053,1.0
0.6883909,0.0
0.30902556,0.0
0.19404574,0.0
0.7294394,1.0
0.07338266,0.0
0.48265192,1.0
0.56306887,1.0
0.63364255,1.0
0.4129235,0.0
0.47901013,0.0
0.23494059,0.0
0.3513754,1.0
0.4597205,0.0
0.8845832,1.0
0.3839276,0.0
0.68151426,1.0
0.64463097,0.0
0.72392976,1.0
0.335469,1.0
0.25629735,0.0
0.30246592,0.0
0.348043,0.0
0.6402266,1.0
1.0553441,1.0
0.04969436,0.0
0.09403962,0.0
0.6778227,0.0
0.7580671,1.0
0.6382343,1.0
0.40184912,0.0
0.6014249,0.0
0.7595883,1.0
0.6073492,0.0
0.4089632,1.0
0.21326947,0.0
0.21707354,0.0
0.5020242,0.0
0.6629029,1.0
0.89014137,1.0
0.8979292,1.0
0.5905003,0.0
0.4159104,0.0
0.42589176,1.0
0.8216983,1.0
0.88517725,1.0
0.7578909,1.0
0.17294806,0.0
0.5379815,1.0
0.698478,1.0
0.24887428,0.0
0.5437227,1.0
0.69641244,1.0
0.8288455,1.0
0.4525763,1.0
0.6195569,1.0
0.70169985,1.0
0.37251014,0.0
0.3998116,1.0
0.3327536,1.0
0.3785663,0.0
0.6909616,1.0
0.6247759,1.0
-0.010347357,0.0
0.045588005,0.0
0.59145147,1.0
0.34886387,0.0
0.6261294,0.0
0.73515105,1.0
0.66058433,1.0
0.50877035,0.0
0.6433152,1.0
0.44359866,0.0
0.80020416,1.0
0.52578783,0.0
0.66120166,1.0
0.30710745,0.0
0.4054375,1.0
0.7061467,1.0
0.54053724,0.0
0.9770025,1.0
0.89476013,1.0
0.047165878,0.0
0.6245715,1.0
0.7384822,1.0
0.44849733,1.0
0.17218429,0.0
0.5926617,1.0
0.41154608,0.0
0.52293426,1.0
0.5415216,1.0
0.5283565,0.0
0.4399212,1.0
0.8555999,1.0
0.8355992,1.0
0.38645792,0.0
0.69478357,1.0
0.664667,1.0
0.23009054,0.0
0.44069532,0.0
0.9285409,1.0
0.5038064,0.0
0.41630942,0.0
0.45592877,0.0
0.63508534,1.0
0.37655306,0.0
0.5699457,1.0
0.4570161,0.0
0.69080544,1.0
0.23252434,0.0
0.49825716,1.0
0.5051316,1.0
0.1976633,0.0
0.5741856,1.0
0.574805,1.0
0.58888656,1.0
0.6566862,1.0
0.11981171,0.0
0.7663693,1.0
0.33598152,0.0
0.531505,1.0
0.20783332,0.0
0.741704,1.0
0.5997783,0.0
-0.03334435,0.0
0.2458162,0.0
0.7790303,1.0
0.526041,0.0
0.38275573,0.0
0.35356778,0.0
0.7670685,1.0
0.34013677,0.0
0.6689917,1.0
0.6090982,1.0
0.30197364,0.0
0.9030115,1.0
0.51182383,0.0
0.4960975,0.0
-0.083419695,0.0
0.44528142,0.0
0.5526721,0.0
0.22450091,0.0
0.85281515,1.0
0.788838,1.0
0.64262354,1.0
0.42519432,0.0
0.557908,0.0
0.58889765,1.0
0.39488697,1.0
0.4734148,0.0
0.09920958,0.0
0.36724633,0.0
0.5767886,1.0
0.88937217,1.0
0.011993764,0.0
0.29549342,0.0
0.5497614,0.0
0.17724076,0.0
0.63023055,1.0
0.31844527,1.0
0.28995597,0.0
0.20873952,0.0
0.6960689,1.0
-0.094911404,0.0
0.5414135,0.0
0.27904475,0.0
0.8681745,0.0
0.67429876,1.0
0.532129,0.0
0.49368578,0.0
0.40181163,0.0
0.52299476,0.0
0.28896365,1.0
0.12015523,0.0
0.46586972,1.0
0.6876008,1.0
0.8058884,1.0
-0.05249407,0.0
0.31715873,0.0
0.95671177,1.0
0.5736548,0.0
0.5669179,1.0
0.22748584,0.0
0.5643374,1.0
0.28204107,1.0
0.4300357,0.0
0.23223293,0.0
0.3746128,1.0
0.21983685,0.0
0.4844281,0.0
0.40598875,1.0
-0.106154114,0.0
0.66960996,1.0
0.29238322,0.0
0.67635864,1.0
0.71198744,0.0
0.20373973,0.0
0.51147914,1.0
0.67663276,1.0
0.70032746,0.0
0.2632804,1.0
0.36367905,1.0
0.56425875,0.0
0.3397888,0.0
0.66749656,1.0
0.61341226,1.0
0.5997605,0.0
0.29782012,0.0
-0.00520524,0.0
0.49506915,1.0
0.56692547,0.0
0.42634174,0.0
0.8357866,1.0
0.48388818,1.0
0.1967691,0.0
0.6409309,1.0
0.41240245,0.0
0.62016106,1.0
0.11577261,0.0
0.26313972,0.0
0.7278214,1.0
0.3559263,0.0
0.2545297,0.0
-0.038810723,0.0
0.605476,1.0
0.5246146,0.0
0.7546179,1.0
0.13862376,0.0
0.34474626,1.0
0.18557632,0.0
0.7586402,1.0
0.7291054,1.0
0.39701796,1.0
0.0029570702,0.0
0.2623065,0.0
0.6467332,1.0
0.6640952,0.0
0.38999423,0.0
0.58733755,1.0
0.32217458,1.0
0.23839833,0.0
0.06936039,0.0
0.55657417,0.0
0.619756,1.0
0.9036933,1.0
1.1946054,1.0
0.5064311,0.0
0.9547541,1.0
0.28007236,0.0
-0.24810797,0.0
0.46700543,1.0
0.35429597,0.0
0.59950674,1.0
0.26125488,0.0
0.6887623,1.0
0.6220208,1.0
0.69872904,1.0
0.27509516,0.0
0.56133485,0.0
0.43884557,1.0
0.6979954,1.0
0.37173384,1.0
-0.025101217,0.0
0.361679,1.0
0.7689327,1.0
0.5949523,1.0
0.6987745,0.0
0.13432896,0.0
0.054142803,0.0
0.52766025,0.0
0.92788595,1.0
0.039478056,0.0
0.097337335,0.0
0.32913953,0.0
0.22576651,0.0
0.78242713,1.0
1.0516262,1.0
0.4919636,0.0
0.6379087,1.0
0.5897294,1.0
0.5777243,1.0
-0.01378691,0.0
0.01384259,0.0
0.5021462,0.0
0.29502618,0.0
0.75135326,1.0
0.780534,1.0
0.7430365,1.0
0.8517849,1.0
0.750732,0.0
0.7856822,1.0
0.8983586,1.0
0.39053053,0.0
0.6078261,1.0
0.8993943,1.0
0.27812177,0.0
0.3977117,0.0
0.12884592,0.0
0.81672084,1.0
0.3269521,0.0
0.43207532,0.0
0.55838674,0.0
0.64103466,1.0
0.7395407,1.0
0.52666277,0.0
0.4807337,0.0
0.37978044,1.0
0.3193263,0.0
0.8791349,1.0
0.5162208,1.0
0.2738501,0.0
0.3519441,0.0
0.50847787,1.0
0.6797341,1.0
0.6789033,1.0
0.438417,0.0
0.49268752,1.0
0.60673827,1.0
0.12869027,0.0
0.6428891,1.0
1.0193858,1.0
0.45066988,0.0
0.65351516,1.0
0.4877122,0.0
0.2482323,1.0
0.9030698,1.0
-0.29098582,0.0
0.45513782,0.0
0.53708124,0.0
0.5282094,0.0
0.28252462,0.0
0.6828632,1.0
0.6587483,1.0
0.23948713,0.0
0.20810632,0.0
-0.17266092,0.0
0.36427182,1.0
0.8372197,1.0
0.525288,1.0
0.76284945,0.0
0.11672815,0.0
0.2164286,0.0
0.89668673,1.0
0.6348927,1.0
0.6906594,1.0
0.31354994,0.0
0.39737967,0.0
0.5625471,0.0
0.399637,0.0
0.6159828,0.0
0.6389868,0.0
0.19865863,0.0
0.35469085,0.0
0.64287645,1.0
0.42649564,0.0
0.62619233,1.0
0.5688565,1.0
0.940712,1.0
0.24515417,0.0
0.59787893,0.0
0.6871558,1.0
0.22833964,0.0
0.106120616,1.0
0.63217753,1.0
0.8612778,1.0
0.85826784,1.0
0.47795853,0.0
0.42708096,0.0
0.44216496,1.0
0.23714536,0.0
0.34962255,0.0
0.7233676,0.0
1.0086938,1.0
0.5479286,1.0
0.34253097,0.0
0.5497861,1.0
0.39076126,1.0
0.38478485,1.0
0.26141304,0.0
0.6192685,1.0
0.7333064,1.0
0.7379597,1.0
0.21220477,0.0
0.5751245,0.0
0.56109405,0.0
1.1285988,1.0
0.37808034,0.0
0.7713024,1.0
0.34725517,0.0
0.3506469,0.0
0.34237725,0.0
0.39465412,1.0
0.577952,1.0
0.6587344,0.0
-0.0026730234,0.0
0.0025958866,0.0
0.5685435,0.0
0.28695866,0.0
0.28306776,0.0
0.25112957,0.0
0.9254053,1.0
0.7847905,1.0
0.29258052,0.0
0.49359912,0.0
0.43247163,1.0
0.44340536,1.0
0.5113767,1.0
-0.13042018,0.0
0.64415526,1.0
0.43342716,0.0
0.72949237,1.0
0.42354992,0.0
0.5085182,0.0
0.08787591,0.0
0.6497559,1.0
0.37063825,0.0
0.7281793,1.0
0.4568653,1.0
0.29372218,0.0
0.38209125,0.0
0.4028518,0.0
0.31836942,0.0
0.98276585,1.0
0.59280735,1.0
0.08863116,0.0
0.92804396,1.0
0.77006084,1.0
0.28182465,0.0
0.24854913,0.0
0.5976153,1.0
0.6503182,1.0
0.2240265,0.0
0.38817993,0.0
0.7845481,1.0
0.42380223,1.0
0.5430089,0.0
0.73642176,1.0
0.13879605,0.0
0.89814985,1.0
0.48377836,0.0
0.78076947,1.0
0.3825516,0.0
0.118400075,0.0
-0.073981,0.0
0.20727268,0.0
0.6238966,1.0
0.045577973,0.0
0.32185143,0.0
0.5610995,1.0
0.5062585,1.0
0.77298987,1.0
0.62574804,1.0
0.5805237,1.0
0.6739224,0.0
0.5588024,1.0
0.47142696,1.0
0.21552081,0.0
0.7997259,1.0
0.34201732,0.0
0.49392742,1.0
0.355613,0.0
0.6646228,1.0
0.24678254,0.0
0.32031393,0.0
0.76901305,1.0
0.7460377,1.0
0.2558619,1.0
0.33549207,0.0
0.77650195,1.0
0.78102094,1.0
0.65624875,1.0
0.20325948,0.0
0.622178,1.0
0.79644823,0.0
0.43072528,0.0
0.41092753,0.0
0.31242114,0.0
0.27167904,0.0
0.48740655,0.0
0.50533,0.0
0.5340412,0.0
0.24702722,0.0
0.19464424,0.0
0.6234478,1.0
0.052977376,0.0
0.33234125,0.0
0.31598225,0.0
0.27005944,0.0
0.34729677,1.0
0.42268166,1.0
0.4907419,0.0
0.79138184,1.0
0.98108214,1.0
0.6042161,1.0
0.19199724,1.0
0.5870779,1.0
0.93299305,1.0
0.69018686,1.0
0.5342074,0.0
0.57262146,1.0
0.20951572,0.0
0.902058,1.0
0.61592585,0.0
0.4496461,0.0
0.5832005,1.0
0.4044597,0.0
0.4676664,1.0
0.54999924,1.0
0.19904414,0.0
0.55122524,0.0
0.8260367,1.0
0.7693014,1.0
0.23102322,0.0
0.43530577,1.0
0.6070841,1.0
0.45651898,0.0
0.7031146,1.0
0.30272198,0.0
0.64418274,0.0
0.42587346,0.0
0.6517345,0.0
0.29518965,0.0
0.5829603,0.0
0.5390254,1.0
0.57586354,0.0
0.63903356,0.0
0.63926685,1.0
0.310037,0.0
0.4122694,1.0
0.53092617,1.0
0.7125623,0.0
0.31852558,0.0
0.48111275,0.0
0.4112966,0.0
0.59591806,1.0
0.29653832,0.0
0.53200245,0.0
0.08599214,0.0
0.7217709,1.0
0.66691124,1.0
0.4157589,0.0
0.6152322,0.0
0.39568025,1.0
0.1829392,0.0
0.025515532,0.0
0.3459044,0.0
0.84375167,1.0
0.8195623,1.0
0.27111095,0.0
0.5169167,1.0
0.41261613,1.0
0.295428,0.0
0.69079745,1.0
0.89202404,1.0
0.31858712,0.0
0.7094003,1.0
0.49322987,1.0
0.47746918,1.0
0.29639292,0.0
0.31116337,0.0
0.4181075,1.0
0.26621333,0.0
-0.020583319,0.0
0.44635347,0.0
0.5739659,0.0
0.39842185,1.0
0.7734194,1.0
0.70030284,1.0
-0.1496583,1.0
0.3722346,0.0
0.52944446,1.0
0.5991444,1.0
0.32889542,0.0
0.24568535,0.0
0.64086866,1.0
0.1131883,0.0
0.3137359,0.0
-0.09881188,0.0
0.21532279,0.0
0.48948538,1.0
0.053177238,0.0
0.5509782,1.0
0.2503489,0.0
0.37453806,1.0
0.7318212,1.0
0.21539216,1.0
0.688533,1.0
0.7514947,1.0
0.40744898,0.0
0.41065463,0.0
0.37056014,0.0
0.9344438,1.0
0.31045827,0.0
0.37824547,0.0
0.51963973,1.0
0.7472424,1.0
0.60545045,1.0
0.8214289,1.0
0.68948185,1.0
0.65075815,1.0
0.014897876,0.0
0.24839538,0.0
0.1600697,0.0
0.452812,1.0
0.53821445,1.0
-0.24570754,0.0
0.22874032,0.0
0.33414334,0.0
0.73101723,1.0
0.66825026,1.0
0.36536723,0.0
0.75793904,1.0
0.31434435,0.0
0.65047765,0.0
0.78744996,1.0
0.6666176,1.0
0.81481636,1.0
0.58722246,1.0
0.26426753,0.0
0.6436798,1.0
0.51092184,1.0
0.10621397,0.0
0.6632291,0.0
0.77630436,1.0
0.47285277,0.0
0.65051603,1.0
0.6011487,0.0
0.58745515,1.0
0.6983051,1.0
0.64204085,1.0
0.09591983,0.0
0.60779595,0.0
0.64028597,0.0
0.81469315,1.0
0.64890593,1.0
0.5096398,0.0
0.23026797,1.0
0.49459118,0.0
0.27205598,0.0
0.712295,1.0
0.3751799,0.0
0.33668265,1.0
0.3311534,0.0
0.30102655,0.0
0.8581985,1.0
0.5333859,1.0
0.6799024,1.0
0.56706893,0.0
0.16936655,0.0
0.5366889,1.0
0.66997313,0.0
0.6291007,1.0
0.35602534,0.0
0.38704494,0.0
0.3855926,0.0
0.5717426,1.0
0.2807082,0.0
0.42793906,1.0
0.4939244,1.0
0.6117186,1.0
0.6815774,1.0
0.6202354,0.0
0.57332635,1.0
0.7125869,1.0
0.83710814,0.0
0.70715255,1.0
0.5268918,0.0
0.33807823,0.0
0.5747275,1.0
0.7017494,0.0
0.20038226,0.0
0.18306632,0.0
0.63762265,1.0
0.38524342,0.0
0.45927358,0.0
0.36177176,0.0
0.90556693,1.0
0.7493425,1.0
0.79957145,1.0
0.8044421,1.0
0.29816622,0.0
0.32946324,0.0
0.25211826,0.0
0.2445469,0.0
0.7240704,1.0
0.605982,1.0
0.38659382,0.0
0.67884123,1.0
0.69641584,1.0
0.78370476,1.0
0.81282014,1.0
0.8804686,1.0
0.7556448,1.0
0.3960166,0.0
0.67676926,1.0
0.39530984,0.0
0.54423195,1.0
0.3482628,0.0
0.31918672,0.0
0.57537216,0.0
0.60804313,1.0
0.21456291,0.0
0.79055715,1.0
0.3848771,0.0
0.32185495,0.0
0.842983,1.0
0.69173867,0.0
0.6097573,0.0
0.68904936,1.0
0.80601704,1.0
0.88056546,1.0
0.7935333,1.0
0.29358494,0.0
0.30709714,1.0
0.6108017,0.0
0.054343667,0.0
0.36943027,0.0
0.6327072,1.0
0.5605382,0.0
-0.029457208,1.0
0.5697192,1.0
0.47269955,0.0
0.664308,0.0
-0.15351517,0.0
0.64903337,1.0
0.8769365,1.0
0.23874934,0.0
0.6275452,1.0
0.41849548,0.0
0.39343226,1.0
0.44696343,0.0
0.66917413,1.0
0.2825491,0.0
0.90936315,1.0
0.54252225,1.0
0.86910987,1.0
0.36607674,1.0
0.61400205,1.0
0.041372884,0.0
0.18107362,0.0
0.47779056,1.0
0.7096104,1.0
0.7554424,1.0
0.4461264,1.0
0.09481337,0.0
0.91093695,1.0
0.07824658,0.0
0.67345953,1.0
0.7149372,1.0
0.73350894,1.0
0.5153011,1.0
0.92720985,1.0
-0.18352239,0.0
0.6291518,1.0
0.5163687,0.0
0.63683105,1.0
0.6455573,1.0
0.060851812,0.0
0.57427144,1.0
0.7463949,0.0
0.43700755,0.0
0.6435169,1.0
0.3998038,0.0
0.6801641,1.0
0.34390992,0.0
-0.16010939,0.0
0.8459761,1.0
0.36101472,0.0
0.7425136,1.0
0.64547133,1.0
0.42866546,0.0
0.6578902,1.0
0.43105173,0.0
0.689244,1.0
0.5272017,0.0
0.517596,0.0
0.4244578,1.0
0.69087064,1.0
1.0394548,1.0
0.6217169,1.0
0.036868017,0.0
0.43273088,1.0
0.26936984,0.0
0.5664267,1.0
0.45752215,0.0
0.60181063,1.0
0.5846646,1.0
0.19250536,0.0
0.46015754,1.0
0.720347,1.0
0.7120036,1.0
0.34452015,0.0
0.65568614,0.0
-0.14684358,0.0
0.6167711,0.0
0.7669749,1.0
0.63276505,1.0
0.22636393,0.0
0.5095876,0.0
0.28257722,0.0
0.12203229,0.0
0.55288315,1.0
0.6781262,1.0
0.19447784,0.0
0.3787408,0.0
0.399507,0.0
0.5888915,1.0
0.7208054,1.0
0.6918165,1.0
-0.01635899,0.0
0.3829334,0.0
0.32008183,0.0
0.44067198,1.0
0.23627351,0.0
0.5775242,1.0
0.66037136,1.0
0.6126418,0.0
0.41027728,0.0
0.27742663,0.0
0.7393027,1.0
0.20878139,0.0
0.2644929,0.0
1.0599939,1.0
0.3505123,0.0
0.157364,1.0
0.27991152,0.0
0.46436048,1.0
0.73910725,1.0
0.27386007,0.0
0.04686135,0.0
0.32951418,1.0
0.5637611,0.0
0.47998968,1.0
0.57395166,0.0
0.52581745,1.0
0.4270253,0.0
0.5938496,1.0
0.2903114,0.0
0.7270471,1.0
0.37345982,0.0
0.5785525,1.0
0.09417998,0.0
0.70274603,1.0
0.45371148,1.0
0.7894442,1.0
0.5120806,0.0
0.46829832,1.0
0.45362335,1.0
0.64398587,1.0
0.9792259,1.0
0.44170386,0.0
0.3645318,0.0
0.9312694,1.0
0.9911062,1.0
0.67791677,1.0
-0.043288264,1.0
0.23728736,1.0
0.7678587,0.0
0.84997374,1.0
0.16389808,0.0
0.4214011,0.0
0.5133902,0.0
0.19244382,0.0
0.26904964,0.0
0.55412936,1.0
0.6514873,1.0
0.94014955,1.0
0.432317,0.0
-0.2095192,0.0
0.68777144,0.0
0.1973972,0.0
0.53939027,1.0
0.5545155,0.0
0.22178659,0.0
0.0067243744,0.0
0.32138637,0.0
0.4521287,1.0
0.71483964,1.0
0.8392506,1.0
0.3191896,1.0
0.20490915,0.0
0.7575766,1.0
0.61792636,0.0
0.5823529,1.0
0.26620096,0.0
0.69802,0.0
0.4166331,0.0
0.68764067,1.0
0.78665864,1.0
0.7046574,1.0
0.21880539,0.0
0.24726023,1.0
0.00845312,0.0
0.57127357,0.0
0.8598646,1.0
0.7261504,1.0
-0.07958713,0.0
0.5556581,0.0
0.77400184,0.0
0.5737301,1.0
0.33306557,0.0
0.36905614,0.0
0.6713859,1.0
0.420323,1.0
0.42978293,1.0
0.07370244,0.0
0.3839587,0.0
0.6790482,1.0
0.7227036,1.0
0.4361291,0.0
0.5293835,0.0
0.40512663,0.0
-0.23153119,0.0
0.57581884,1.0
0.6792394,1.0
0.19290449,0.0
0.26924723,0.0
0.35905546,0.0
0.8730478,1.0
0.60895514,0.0
0.49304184,1.0
0.41303217,0.0
0.54733646,0.0
0.6985094,1.0
0.43891448,0.0
0.03407594,0.0
0.4063438,0.0
0.51968324,0.0
0.7489617,0.0
0.6555713,1.0
0.41726643,0.0
0.1997773,0.0
0.4666903,1.0
0.17828582,0.0
0.484141,1.0
0.6734789,1.0
0.6963028,1.0
0.82841974,1.0
0.18058434,0.0
0.19438681,0.0
0.24909192,0.0
0.49040505,0.0
0.46337426,0.0
0.72733337,1.0
0.750394,1.0
0.7085278,1.0
0.1884222,0.0
0.70357484,1.0
0.44449744,0.0
0.755261,1.0
0.7920535,1.0
0.20962222,0.0
0.4960873,0.0
0.67981154,1.0
0.30300707,0.0
0.42888284,1.0
0.36115676,0.0
0.52549505,0.0
0.41019908,0.0
0.4298212,1.0
-0.061379585,0.0
0.64086705,1.0
0.67130923,1.0
0.7206336,0.0
0.66196424,1.0
0.712321,0.0
0.60025734,1.0
0.21411625,0.0
-0.0057600383,0.0
0.948196,1.0
0.07277632,0.0
0.56080997,1.0
0.75618756,0.0
0.69439304,1.0
0.69265074,1.0
0.4615119,0.0
0.54515326,1.0
0.20198871,0.0
0.46765867,0.0
0.12799776,0.0
0.59854573,1.0
0.80744225,1.0
0.053564347,0.0
0.60545546,0.0
0.094294325,0.0
0.3246228,0.0
0.5067768,1.0
0.31969884,0.0
0.05268324,0.0
0.3721318,1.0
0.39198062,0.0
0.6753302,1.0
0.18981032,0.0
0.46523988,1.0
0.79953223,1.0
0.53400767,1.0
0.4851008,0.0
0.26736242,0.0
0.16109236,0.0
0.5057352,0.0
0.6851486,1.0
0.8814387,1.0
0.3617098,0.0
0.3395108,0.0
0.5765669,0.0
0.685692,0.0
0.15152995,0.0
0.36469314,1.0
0.366981,0.0
0.61242497,1.0
0.62063915,1.0
0.7412962,1.0
0.6950446,1.0
0.26457334,0.0
0.4047732,1.0
0.28414166,0.0
0.4900242,0.0
0.4775308,1.0
0.6212692,0.0
0.5933647,1.0
0.420438,0.0
0.6202534,1.0
0.5100429,0.0
0.32394254,1.0
0.34950554,0.0
0.23382,0.0
-0.15771863,0.0
0.11604425,0.0
0.12320327,0.0
0.1501181,0.0
0.6794159,0.0
0.6984641,1.0
0.65422094,1.0
0.39021912,0.0
0.0649862,0.0
0.1944164,0.0
0.67358804,1.0
0.8930939,1.0
0.42104384,1.0
0.51241785,1.0
0.8040297,1.0
0.6827126,1.0
0.44587883,1.0
-0.04984116,0.0
1.0233649,1.0
1.0705911,1.0
0.39987516,0.0
0.32352608,0.0
-0.03046827,1.0
1.0552857,1.0
0.42595068,0.0
0.59540904,1.0
0.8220763,1.0
0.6880635,1.0
0.74824953,1.0
0.57493,0.0
0.47757757,0.0
0.423818,1.0
0.2478722,0.0
0.24351883,0.0
0.6205198,0.0
0.57489645,0.0
0.016194263,0.0
0.55931085,0.0
0.320675,0.0
0.32321566,0.0
0.44024554,1.0
0.55641115,1.0
0.7278811,1.0
0.77094585,1.0
0.5081603,0.0
0.17587778,1.0
0.55921465,1.0
0.7206179,1.0
0.4453837,0.0
0.13422325,0.0
0.7922944,1.0
1.034445,1.0
0.11662604,0.0
0.5893335,1.0
0.45248532,0.0
0.19047949,0.0
0.69154567,1.0
0.9332792,1.0
0.6089033,1.0
0.36219877,0.0
0.031494904,0.0
0.49554887,1.0
0.19714952,1.0
0.3590463,0.0
0.7449655,1.0
1.0263512,1.0
0.6955994,1.0
0.6780669,1.0
0.42673364,0.0
0.8035783,1.0
0.24904224,1.0
0.34648135,0.0
0.5046361,1.0
0.53844684,1.0
0.642308,0.0
0.650135,1.0
0.48258704,1.0
0.8559674,1.0
0.5244242,0.0
0.6463684,1.0
0.16601163,0.0
0.6545383,1.0
0.6124118,1.0
0.5507638,0.0
0.3366711,0.0
-0.1508666,0.0
0.32621953,0.0
0.8252562,1.0
0.21831863,0.0
0.26741177,0.0
0.42973295,1.0
0.7542368,1.0
0.7016105,1.0
0.507852,1.0
0.64532995,1.0
0.5383361,1.0
0.35840318,0.0
0.32478476,0.0
0.69088316,1.0
0.8274231,0.0
0.36656463,0.0
0.52231133,1.0
0.44749975,0.0
0.19223197,0.0
0.51211,1.0
0.16467354,0.0
0.43891746,0.0
0.51290596,1.0
0.3980121,0.0
0.3447407,0.0
0.47583798,0.0
0.81619215,1.0
0.8198709,1.0
0.20844328,0.0
0.5363705,1.0
0.393656,0.0
0.7552033,0.0
0.9543843,1.0
0.70382345,1.0
0.4588003,1.0
0.29299617,0.0
0.43811393,1.0
0.69622636,1.0
0.68988866,1.0
0.28912455,0.0
0.44710404,0.0
0.61113775,1.0
0.16606107,0.0
0.8356093,1.0
0.6116418,1.0
0.4423184,0.0
0.8779688,1.0
0.43795812,1.0
0.40751472,1.0
0.7239932,1.0
0.4220098,0.0
0.41342056,0.0
0.19736952,1.0
0.0945062,0.0
0.5733477,1.0
0.66909164,1.0
0.800159,1.0
0.7116567,1.0
0.6772119,1.0
0.41983935,0.0
0.64558196,1.0
0.5308794,1.0
0.4982796,0.0
0.55737346,0.0
0.6488235,1.0
0.87293357,1.0
0.6191455,0.0
0.39674878,1.0
1.1993003,1.0
0.40987962,1.0
0.5920695,1.0
0.77081156,1.0
0.6633801,1.0
-0.06989988,0.0
0.5127898,1.0
0.7093873,1.0
0.42529476,0.0
0.36078754,0.0
0.39334965,0.0
0.26338005,0.0
0.42806676,0.0
0.8245523,0.0
0.59782887,1.0
0.3943107,1.0
0.35201386,1.0
0.8256996,1.0
0.29389757,0.0
0.4493006,1.0
-0.025033338,0.0
0.44463792,1.0
0.5181202,1.0
0.68485355,0.0
0.7495944,1.0
0.51449895,1.0
0.48660228,0.0
0.7300353,1.0
0.90271235,1.0
0.580069,0.0
0.7411536,1.0
0.4469888,0.0
0.1416837,0.0
0.42640814,1.0
0.86068743,1.0
0.74999946,1.0
0.81730783,1.0
0.5561763,1.0
0.80708945,1.0
0.60458016,0.0
0.7716871,1.0
0.22049327,0.0
0.30828142,0.0
0.44628662,1.0
0.800592,1.0
0.6105594,1.0
0.43791288,0.0
0.6631489,1.0
0.17136446,0.0
0.7218623,1.0
0.52459586,1.0
0.09103891,0.0
0.83987105,1.0
0.48683065,1.0
0.592001,1.0
0.5664888,0.0
0.42384198,0.0
0.76834464,1.0
0.15401603,0.0
0.122666314,0.0
-0.19642004,0.0
0.41615245,0.0
0.76053447,1.0
0.13727087,0.0
0.16081882,0.0
0.20773399,0.0
0.57667816,1.0
0.5307826,0.0
